#Parameters = {xtest=0; xsource=8; ncells=15; sigmaz=10; wakelength=10000}
#"s / mm"	"X (2) [Real Part / V/pC]"
#-----------------------------------
7248.3240884626	-0.0022194317875786
7248.6324780719	-0.0023646094160372
7248.9408676812	-0.0025037291960887
7249.2492572905	-0.0026365341698625
7249.5576468998	-0.0027627781047153
7249.8660365091	-0.0028822258440835
7250.1744261184	-0.0029946539062831
7250.4828157277	-0.0030998512939441
7250.7912053370	-0.0031976204364884
7251.0995949463	-0.0032877781335971
7251.4079845556	-0.0033701564259140
7251.7163741649	-0.0034446033385234
7252.0247637742	-0.0035109834419915
7252.3331533835	-0.0035691781818124
7252.6415429928	-0.0036190860148620
7252.9499326021	-0.0036606224213321
7253.2583222114	-0.0036937198661052
7253.5667118207	-0.0037183277244901
7253.8751014300	-0.0037344122019207
7254.1834910393	-0.0037419562716914
7254.4918806486	-0.0037409596058924
7254.8002702579	-0.0037314384947389
7255.1086598672	-0.0037134256587797
7255.4170494765	-0.0036869699118254
7255.7254390858	-0.0036521356965297
7256.0338286951	-0.0036090025124853
7256.3422183044	-0.0035576642967890
7256.6506079137	-0.0034982288050082
7256.9589975230	-0.0034308171124336
7257.2673871323	-0.0033555633754280
7257.5757767416	-0.0032726148751334
7257.8841663509	-0.0031821323039620
7258.1925559602	-0.0030842902269864
7258.5009455695	-0.0029792776245508
7258.8093351788	-0.0028672983942734
7259.1177247881	-0.0027485715993164
7259.4261143974	-0.0026233313288266
7259.7345040067	-0.0024918260706322
7260.0428936160	-0.0023543176743502
7260.3512832253	-0.0022110800284143
7260.6596728346	-0.0020623974994071
7260.9680624439	-0.0019085633605277
7261.2764520532	-0.0017498783851142
7261.5848416625	-0.0015866497943916
7261.8932312718	-0.0014191905802928
7262.2016208811	-0.0012478191280314
7262.5100104904	-0.0010728591594757
7262.8184000997	-0.00089463985487674
7263.1267897091	-0.00071349591473132
7263.4351793184	-0.00052976745986337
7263.7435689277	-0.00034379972552289
7264.0519585370	-0.00015594251835283
7264.3603481463	3.3450563522599e-05
7264.6687377556	0.00022402311365178
7264.9771273649	0.00041541684819068
7265.2855169742	0.00060727244531402
7265.5939065835	0.00079923026439689
7265.9022961928	0.00099093087339385
7266.2106858021	0.0011820154243495
7266.5190754114	0.0013721259390419
7266.8274650207	0.0015609057315375
7267.1358546300	0.0017479999642979
7267.4442442393	0.0019330564078179
7267.7526338486	0.0021157264985009
7268.0610234579	0.0022956666222701
7268.3694130672	0.0024725394949358
7268.6778026765	0.0026460154605719
7268.9861922858	0.0028157735922139
7269.2945818951	0.0029815024161269
7269.6029715044	0.0031429002119885
7269.9113611137	0.0032996748669900
7270.2197507230	0.0034515433880761
7270.5281403323	0.0035982312761417
7270.8365299416	0.0037394719307108
7271.1449195509	0.0038750063576332
7271.4533091602	0.0040045832652967
7271.7616987695	0.0041279596577215
7272.0700883788	0.0042449019136435
7272.3784779881	0.0043551871893734
7272.6868675974	0.0044586049745661
7272.9952572067	0.0045549585705365
7273.3036468160	0.0046440663473035
7273.6120364253	0.0047257625584307
7273.9204260346	0.0047998976754586
7274.2288156439	0.0048663383216280
7274.5372052532	0.0049249668791809
7274.8455948625	0.0049756809721312
7275.1539844718	0.0050183929291526
7275.4623740811	0.0050530293830833
7275.7707636904	0.0050795311414872
7276.0791532997	0.0050978533269869
7276.3875429090	0.0051079656962060
7276.6959325183	0.0051098529696201
7277.0043221276	0.0051035151010583
7277.3127117369	0.0050889674098189
7277.6211013462	0.0050662404421792
7277.9294909555	0.0050353795643723
7278.2378805648	0.0049964444221399
7278.5462701741	0.0049495084034687
7278.8546597834	0.0048946582096105
7279.1630493927	0.0048319936833990
7279.4714390020	0.0047616279945410
7279.7798286113	0.0046836881761062
7280.0882182207	0.0045983158325636
7280.3966078300	0.0045056678654509
7280.7049974393	0.0044059171177014
7281.0133870486	0.0042992526596011
7281.3217766579	0.0041858795092078
7281.6301662672	0.0040660177794350
7281.9385558765	0.0039399013549825
7282.2469454858	0.0038077762666603
7282.5553350951	0.0036698989698289
7282.8637247044	0.0035265346949377
7283.1721143137	0.0033779561492781
7283.4805039230	0.0032244427738763
7283.7888935323	0.0030662805209770
7284.0972831416	0.0029037620452119
7284.4056727509	0.0027371871331396
7284.7140623602	0.0025668632246468
7285.0224519695	0.0023931058467949
7285.3308415788	0.0022162387057562
7285.6392311881	0.0020365933188901
7285.9476207974	0.0018545082583406
7286.2560104067	0.0016703280946007
7286.5644000160	0.0014844021987804
7286.8727896253	0.0012970835280167
7287.1811792346	0.0011087275130444
7287.4895688439	0.00091969122066380
7287.7979584532	0.00073033276608779
7288.1063480625	0.00054101093139508
7288.4147376718	0.00035208477328850
7288.7231272811	0.00016391314612979
7289.0315168904	-2.3145919719667e-05
7289.3399064997	-0.00020873614326727
7289.6482961090	-0.00039250414882493
7289.9566857183	-0.00057410079977115
7290.2650753276	-0.00075318252949174
7290.5734649369	-0.00092941250937636
7290.8818545462	-0.0011024615520844
7291.1902441555	-0.0012720086300080
7291.4986337648	-0.0014377409539828
7291.8070233741	-0.0015993536914213
7292.1154129834	-0.0017565495698114
7292.4238025927	-0.0019090384672602
7292.7321922020	-0.0020565371160137
7293.0405818113	-0.0021987691604515
7293.3489714206	-0.0023354656523937
7293.6573610299	-0.0024663659899998
7293.9657506392	-0.0025912191370937
7294.2741402485	-0.0027097850134758
7294.5825298578	-0.0028218359611525
7294.8909194671	-0.0029271580660145
7295.1993090764	-0.0030255521206451
7295.5076986857	-0.0031168342121112
7295.8160882950	-0.0032008359971566
7296.1244779043	-0.0032774046387123
7296.4328675136	-0.0033464025429070
7296.7412571229	-0.0034077069970046
7297.0496467322	-0.0034612098362758
7297.3580363416	-0.0035068172345646
7297.6664259509	-0.0035444496409800
7297.9748155602	-0.0035740418355932
7298.2832051695	-0.0035955430444910
7298.5915947788	-0.0036089171049041
7298.8999843881	-0.0036141425842882
7299.2083739974	-0.0036112128535895
7299.5167636067	-0.0036001360819133
7299.8251532160	-0.0035809351384129
7300.1335428253	-0.0035536475175313
7300.4419324346	-0.0035183252169062
7300.7503220439	-0.0034750347029376
7301.0587116532	-0.0034238570375095
7301.3671012625	-0.0033648880437628
7301.6754908718	-0.0032982385660114
7301.9838804811	-0.0032240346801832
7302.2922700904	-0.0031424178880492
7302.6006596997	-0.0030535451741267
7302.9090493090	-0.0029575887597772
7303.2174389183	-0.0028547356273858
7303.5258285276	-0.0027451867194493
7303.8342181369	-0.0026291559504453
7304.1426077462	-0.0025068691347042
7304.4509973555	-0.0023785628609420
7304.7593869648	-0.0022444834369894
7305.0677765741	-0.0021048860059470
7305.3761661834	-0.0019600339306227
7305.6845557927	-0.0018101984733431
7305.9929454020	-0.0016556586357490
7306.3013350113	-0.0014967011522071
7306.6097246206	-0.0013336205510205
7306.9181142299	-0.0011667191666798
7307.2265038392	-0.00099630706197251
7307.5348934485	-0.00082270174964732
7307.8432830578	-0.00064622771942058
7308.1516726671	-0.00046721574653110
7308.4600622764	-0.00028600205200892
7308.7684518857	-0.00010292741036668
7309.0768414950	8.1663781498194e-05
7309.3852311043	0.00026742441471848
7309.6936207136	0.00045400552469201
7310.0020103229	0.00064105707310011
7310.3103999322	0.00082822865051321
7310.6187895415	0.0010151701896380
7310.9271791508	0.0012015326871007
7311.2355687601	0.0013869689145974
7311.5439583694	0.0015711341160246
7311.8523479787	0.0017536867079596
7312.1607375880	0.0019342889372177
7312.4691271973	0.0021126074379935
7312.7775168066	0.0022883136965885
7313.0859064159	0.0024610843968376
7313.3942960252	0.0026306017091203
7313.7026856345	0.0027965535242632
7314.0110752438	0.0029586336669423
7314.3194648532	0.0031165422273557
7314.6278544625	0.0032699859944954
7314.9362440718	0.0034186790395455
7315.2446336811	0.0035623434410154
7315.5530232904	0.0037007100702189
7315.8614128997	0.0038335194865832
7316.1698025090	0.0039605228380386
7316.4781921183	0.0040814826243546
7316.7865817276	0.0041961733827193
7317.0949713369	0.0043043822900485
7317.4033609462	0.0044059096262002
7317.7117505555	0.0045005691073013
7318.0201401648	0.0045881880739116
7318.3285297741	0.0046686076111753
7318.6369193834	0.0047416825683951
7318.9453089927	0.0048072815019855
7319.2536986020	0.0048652866355173
7319.5620882113	0.0049155937699848
7319.8704778206	0.0049581121544361
7320.1788674299	0.0049927643736499
7320.4872570392	0.0050194863640331
7320.7956466485	0.0050382275627459
7321.1040362578	0.0050489510688450
7321.4124258671	0.0050516338928968
7321.7208154764	0.0050462673911944
7322.0292050857	0.0050328577953598
7322.3375946950	0.0050114266411201
7322.6459843043	0.0049820110537390
7322.9543739136	0.0049446639314086
7323.2627635229	0.0048994539816675
7323.5711531322	0.0048464655441963
7323.8795427415	0.0047857982111735
7324.1879323508	0.0047175663674281
7324.4963219601	0.0046418986730059
7324.8047115694	0.0045589375186362
7325.1131011787	0.0044688384686470
7325.4214907880	0.0043717697004687
7325.7298803973	0.0042679114914033
7326.0382700066	0.0041574556768565
7326.3466596159	0.0040406051506679
7326.6550492252	0.0039175734716019
7326.9634388345	0.0037885844848877
7327.2718284438	0.0036538720281679
7327.5802180531	0.0035136797040792
7327.8886076624	0.0033682607475535
7328.1969972717	0.0032178779970803
7328.5053868810	0.0030628037856974
7328.8137764903	0.0029033198076393
7329.1221660996	0.0027397169192927
7329.4305557089	0.0025722947752253
7329.7389453182	0.0024013613260167
7330.0473349275	0.0022272321403423
7330.3557245368	0.0020502295845894
7330.6641141461	0.0018706819297983
7330.9725037554	0.0016889224138355
7331.2808933647	0.0015052883715067
7331.5892829741	0.0013201204242599
7331.8976725834	0.0011337616676156
7332.2060621927	0.00094655692238208
7332.5144518020	0.00075885200607885
7332.8228414113	0.00057099303677128
7333.1312310206	0.00038332579142638
7333.4396206299	0.00019619506739891
7333.7480102392	9.9441271963349e-06
7334.0563998485	-0.00017508574277642
7334.3647894578	-0.00035855554848071
7334.6731790671	-0.00054012877297805
7334.9815686764	-0.00071947156597517
7335.2899582857	-0.00089625292505430
7335.5983478950	-0.0010701449578449
7335.9067375043	-0.0012408233275575
7336.2151271136	-0.0014079678977493
7336.5235167229	-0.0015712635715655
7336.8319063322	-0.0017304013164623
7337.1402959415	-0.0018850793275685
7337.4486855508	-0.0020350041143705
7337.7570751601	-0.0021798914300950
7338.0654647694	-0.0023194670203084
7338.3738543787	-0.0024534671464594
7338.6822439880	-0.0025816388745785
7338.9906335973	-0.0027037401524171
7339.2990232066	-0.0028195398630422
7339.6074128159	-0.0029288179240368
7339.9158024252	-0.0030313654372250
7340.2241920345	-0.0031269849979015
7340.5325816438	-0.0032154911131054
7340.8409712531	-0.0032967106740499
7341.1493608624	-0.0033704834041204
7341.4577504717	-0.0034366621922851
7341.7661400810	-0.0034951133227357
7342.0745296903	-0.0035457165742660
7342.3829192996	-0.0035883652317025
7342.6913089089	-0.0036229660924258
7342.9996985182	-0.0036494395567302
7343.3080881275	-0.0036677198766709
7343.6164777368	-0.0036777555804718
7343.9248673461	-0.0036795100571022
7344.2332569554	-0.0036729622217062
7344.5416465647	-0.0036581071877469
7344.8500361740	-0.0036349568003592
7345.1584257833	-0.0036035399293178
7345.4668153926	-0.0035639024980717
7345.7752050019	-0.0035161072443957
7346.0835946112	-0.0034602332384481
7346.3919842205	-0.0033963752218441
7346.7003738298	-0.0033246428764703
7347.0087634391	-0.0032451601458205
7347.3171530484	-0.0031580646476431
7347.6255426577	-0.0030635072007145
7347.9339322670	-0.0029616515523316
7348.2423218763	-0.0028526742537020
7348.5507114857	-0.0027367646393266
7348.8591010950	-0.0026141249085930
7349.1674907043	-0.0024849702418791
7349.4758803136	-0.0023495288692143
7349.7842699229	-0.0022080420218254
7350.0926595322	-0.0020607637894066
7350.4010491415	-0.0019079608480871
7350.7094387508	-0.0017499120074015
7351.0178283601	-0.0015869075801155
7351.3262179694	-0.0014192486895993
7351.6346075787	-0.0012472465503358
7351.9429971880	-0.0010712216905163
7352.2513867973	-0.00089150318126444
7352.5597764066	-0.00070842793762709
7352.8681660159	-0.00052234015908119
7353.1765556252	-0.00033359078548193
7353.4849452345	-0.00014253686087478
7353.7933348438	5.0459121582388e-05
7354.1017244531	0.00024502991828714
7354.4101140624	0.00044080435444837
7354.7185036717	0.00063740828437453
7355.0268932810	0.00083446560910289
7355.3352828903	0.0010315991748622
7355.6436724996	0.0012284315438627
7355.9520621089	0.0014245856036704
7356.2604517182	0.0016196849463359
7356.5688413275	0.0018133540487085
7356.8772309368	0.0020052183733644
7357.1856205461	0.0021949045472539
7357.4940101554	0.0023820406905688
7357.8023997647	0.0025662570559851
7358.1107893740	0.0027471870736674
7358.4191789833	0.0029244687254263
7358.7275685926	0.0030977461090622
7359.0359582019	0.0032666710343504
7359.3443478112	0.0034309045074402
7359.6527374205	0.0035901179168642
7359.9611270298	0.0037439937766205
7360.2695166391	0.0038922260180770
7360.5779062484	0.0040345199376075
7360.8862958577	0.0041705920024750
7361.1946854670	0.0043001696558654
7361.5030750763	0.0044229912688179
7361.8114646856	0.0045388064241385
7362.1198542949	0.0046473765506994
7362.4282439042	0.0047484758609193
7362.7366335135	0.0048418924300408
7363.0450231228	0.0049274292064313
7363.3534127321	0.0050049048715356
7363.6618023414	0.0050741544208143
7363.9701919507	0.0051350293783073
7364.2785815600	0.0051873977853912
7364.5869711693	0.0052311440539148
7364.8953607786	0.0052661688437002
7365.2037503879	0.0052923891120121
7365.5121399973	0.0053097383622143
7365.8205296066	0.0053181671863327
7366.1289192159	0.0053176439870446
7366.4373088252	0.0053081556953248
7366.7456984345	0.0052897084109538
7367.0540880438	0.0052623278048362
7367.3624776531	0.0052260591500935
7367.6708672624	0.0051809669433240
7367.9792568717	0.0051271341900281
7368.2876464810	0.0050646615323166
7368.5960360903	0.0049936663183139
7368.9044256996	0.0049142816986322
7369.2128153089	0.0048266559321397
7369.5212049182	0.0047309520381627
7369.8295945275	0.0046273477167125
7370.1379841368	0.0045160354563454
7370.4463737461	0.0043972227473756
7370.7547633554	0.0042711322997762
7371.0631529647	0.0041380021940208
7371.3715425740	0.0039980858519684
7371.6799321833	0.0038516517374453
7371.9883217926	0.0036989828044671
7372.2967114019	0.0035403757956550
7372.6051010112	0.0033761403932536
7372.9134906205	0.0032065982516829
7373.2218802298	0.0030320820082172
7373.5302698391	0.0028529343516992
7373.8386594484	0.0026695072012052
7374.1470490577	0.0024821609486070
7374.4554386670	0.0022912637791778
7374.7638282763	0.0020971911001225
7375.0722178856	0.0019003249601475
7375.3806074949	0.0017010533745318
7375.6889971042	0.0014997695743365
7375.9973867135	0.0012968711026604
7376.3057763228	0.0010927588007929
7376.6141659321	0.00088783572608164
7376.9225555414	0.00068250605062603
7377.2309451507	0.00047717407967570
7377.5393347600	0.00027224343655481
7377.8477243693	6.8116501189743e-05
7378.1561139786	-0.00013480597377839
7378.4645035879	-0.00033612512165586
7378.7728931972	-0.00053544416291117
7379.0812828065	-0.00073236874699476
7379.3896724158	-0.00092650751300352
7379.6980620251	-0.0011174729819271
7380.0064516344	-0.0013048827387068
7380.3148412437	-0.0014883608542024
7380.6232308530	-0.0016675394324060
7380.9316204623	-0.0018420600609020
7381.2400100716	-0.0020115750557896
7381.5483996809	-0.0021757483407542
