#Parameters = {beta=0.6; bunch=3.6; conductivity=10000; l=20; l_pipe=40; nmesh=50; r=10; r_pipe=2; samples=2000; wakelength=400; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"s / cm"	"Z (beta=0.6) [Real Part]"
#-----------------------------------
442.60231692236	0.0036286273558673
442.63301948708	0.0038778853286308
442.66372205180	0.0041265363645192
442.69442461652	0.0043745437454550
442.72512718124	0.0046218704812016
442.75582974596	0.0048684793785129
442.78653231068	0.0051143331714556
442.81723487540	0.0053593944701497
442.84793744012	0.0056036260583206
442.87864000484	0.0058469909181850
442.90934256956	0.0060894525223579
442.94004513428	0.0063309747990738
442.97074769900	0.0065715220358245
443.00145026372	0.0068110588820310
443.03215282844	0.0070495503687528
443.06285539316	0.0072869617326038
443.09355795788	0.0075232581464773
443.12426052260	0.0077584046792438
443.15496308732	0.0079923663057179
443.18566565204	0.0082251079430316
443.21636821676	0.0084565944318204
443.24707078148	0.0086867905794719
443.27777334620	0.0089156614327210
443.30847591092	0.0091431722760332
443.33917847564	0.0093692887857311
443.36988104036	0.0095939770045931
443.40058360508	0.0098172034104591
443.43128616980	0.010038934930856
443.46198873452	0.010259138814577
443.49269129924	0.010477782619094
443.52339386396	0.010694833921546
443.55409642868	0.010910260488969
443.58479899340	0.011124030216055
443.61550155812	0.011336110945587
443.64620412284	0.011546470605917
443.67690668756	0.011755077319169
443.70760925228	0.011961899475040
443.73831181700	0.012166905707894
443.76901438172	0.012370065044706
443.79971694644	0.012571346869205
443.83041951116	0.012770720954655
443.86112207588	0.012968157484284
443.89182464060	0.013163627034556
443.92252720532	0.013357100333878
443.95322977004	0.013548548379953
443.98393233476	0.013737942375653
444.01463489948	0.013925253693659
444.04533746420	0.014110453974754
444.07604002892	0.014293515123543
444.10674259364	0.014474409352373
444.13744515836	0.014653109205338
444.16814772308	0.014829587651293
444.19885028780	0.015003818093680
444.22955285252	0.015175774344491
444.26025541724	0.015345430663474
444.29095798196	0.015512761580459
444.32166054668	0.015677741987859
444.35236311140	0.015840347028216
444.38306567612	0.016000552011977
444.41376824084	0.016158332507531
444.44447080556	0.016313664329251
444.47517337028	0.016466523579118
444.50587593500	0.016616886725505
444.53657849972	0.016764730633042
444.56728106444	0.016910032634893
444.59798362916	0.017052770547027
444.62868619388	0.017192922766362
444.65938875860	0.017330468253317
444.69009132332	0.017465386479621
444.72079388804	0.017597657322549
444.75149645276	0.017727261027661
444.78219901748	0.017854178158803
444.81290158220	0.017978389545328
444.84360414692	0.018099876263511
444.87430671164	0.018218619747847
444.90500927636	0.018334601662345
444.93571184108	0.018447804114115
444.96641440580	0.018558209583289
444.99711697052	0.018665801003168
445.02781953524	0.018770561745137
445.05852209996	0.018872475726309
445.08922466468	0.018971527420167
445.11992722940	0.019067701802650
445.15062979412	0.019160984260449
445.18133235884	0.019251360654274
445.21203492356	0.019338817256795
445.24273748828	0.019423340794450
445.27344005300	0.019504918403546
445.30414261772	0.019583537600178
445.33484518244	0.019659186390368
445.36554774716	0.019731853310890
445.39625031188	0.019801527387733
445.42695287660	0.019868198107625
445.45765544132	0.019931855472638
445.48835800604	0.019992490022284
445.51906057076	0.020050092686166
445.54976313548	0.020104654831324
445.58046570020	0.020156168179659
445.61116826492	0.020204624851231
445.64187082964	0.020250017326798
445.67257339436	0.020292338551167
445.70327595908	0.020331581851309
445.73397852380	0.020367741067930
445.76468108852	0.020400810692394
445.79538365324	0.020430785819667
445.82608621796	0.020457662069610
445.85678878268	0.020481435757338
445.88749134740	0.020502103799412
445.91819391212	0.020519663659503
445.94889647684	0.020534113140768
445.97959904156	0.020545450556271
446.01030160628	0.020553674495480
446.04100417100	0.020558783921188
446.07170673572	0.020560778036805
446.10240930044	0.020559656449224
446.13311186516	0.020555419119751
446.16381442988	0.020548066544980
446.19451699460	0.020537599868337
446.22521955932	0.020524020843023
446.25592212404	0.020507331896462
446.28662468876	0.020487536268856
446.31732725348	0.020464637696387
446.34802981820	0.020438640477657
446.37873238292	0.020409549412261
446.40943494764	0.020377369690777
446.44013751236	0.020342106809279
446.47084007708	0.020303766531377
446.50154264180	0.020262354934919
446.53224520652	0.020217878312390
446.56294777124	0.020170343402101
446.59365033596	0.020119757496237
446.62435290068	0.020066128353379
446.65505546540	0.020009464446808
446.68575803012	0.019949775013543
446.71646059484	0.019887070007067
446.74716315956	0.019821360156545
446.77786572428	0.019752656727238
446.80856828900	0.019680971468985
446.83927085372	0.019606316492767
446.86997341844	0.019528704121001
446.90067598316	0.019448146945695
446.93137854788	0.019364657597923
446.96208111260	0.019278248869624
446.99278367732	0.019188933843561
447.02348624204	0.019096726001846
447.05418880676	0.019001639364122
447.08489137148	0.018903688434651
447.11559393620	0.018802888561774
447.14629650092	0.018699255913738
447.17699906564	0.018592807466924
447.20770163036	0.018483560937431
447.23840419508	0.018371534580440
447.26910675980	0.018256747125288
447.29980932452	0.018139217573604
447.33051188924	0.018018965118903
447.36121445396	0.017896009020218
447.39191701868	0.017770368578578
447.42261958340	0.017642063198515
447.45332214812	0.017511112469103
447.48402471284	0.017377536257948
447.51472727756	0.017241354797338
447.54542984228	0.017102588951331
447.57613240700	0.016961260239581
447.60683497172	0.016817390874201
447.63753753644	0.016671003767978
447.66824010116	0.016522122509424
447.69894266588	0.016370771224991
447.72964523060	0.016216974436701
447.76034779532	0.016060757003877
447.79105036004	0.015902143949958
447.82175292476	0.015741160422236
447.85245548948	0.015577831724049
447.88315805420	0.015412183230937
447.91386061892	0.015244240474316
447.94456318364	0.015074029288408
447.97526574836	0.014901575804522
448.00596831308	0.014726906613983
448.03667087780	0.014550048700152
448.06737344252	0.014371029482029
448.09807600724	0.014189876890549
448.12877857196	0.014006619298807
448.15948113668	0.013821285504130
448.19018370140	0.013633904562200
448.22088626612	0.013444505807760
448.25158883084	0.013253118875393
448.28229139556	0.013059773589262
448.31299396028	0.012864500019421
448.34369652500	0.012667328427761
448.37439908972	0.012468289279587
448.40510165444	0.012267413398506
448.43580421916	0.012064731769815
448.46650678388	0.011860275574972
448.49720934860	0.011654076138834
448.52791191332	0.011446165103274
448.55861447804	0.011236574328905
448.58931704276	0.011025335854264
448.62001960748	0.010812481943138
448.65072217220	0.010598045173914
448.68142473692	0.010382058352748
448.71212730164	0.010164554508691
448.74282986636	0.0099455670279547
448.77353243108	0.0097251295404149
448.80423499580	0.0095032759941935
448.83493756052	0.0092800405979260
448.86564012524	0.0090554576642050
448.89634268996	0.0088295615804222
448.92704525468	0.0086023868100436
448.95774781940	0.0083739678475790
448.98845038412	0.0081443391426398
449.01915294884	0.0079135351614057
449.04985551356	0.0076815904824335
449.08055807828	0.0074485397816233
449.11126064300	0.0072144179835631
449.14196320772	0.0069792602059209
449.17266577244	0.0067431018156648
449.20336833716	0.0065059785692573
449.23407090188	0.0062679264810335
449.26477346660	0.0060289817875382
449.29547603132	0.0057891807838147
449.32617859604	0.0055485599042882
449.35688116076	0.0053071555609852
449.38758372548	0.0050650040676833
449.41828629020	0.0048221415798300
449.44898885492	0.0045786040696614
449.47969141964	0.0043344274624235
449.51039398436	0.0040896476952767
449.54109654908	0.0038443006571019
449.57179911380	0.0035984224081618
449.60250167852	0.0033520492432985
449.63320424324	0.0031052177089306
449.66390680796	0.0028579646655164
449.69460937268	0.0026103272153933
449.72531193740	0.0023623425150293
449.75601450212	0.0021140478067057
449.78671706684	0.0018654803188287
449.81741963156	0.0016166770923973
449.84812219628	0.0013676748953738
449.87882476100	0.0011185103360922
449.90952732572	0.00086921978587569
449.94022989044	0.00061983935595913
449.97093245516	0.00037040506382646
450.00163501988	0.00012095298945838
450.03233758460	-0.00012848080420648
450.06304014932	-0.00037786014824960
450.09374271404	-0.00062714856807820
450.12444527876	-0.00087630938819327
450.15514784348	-0.0011253058873306
450.18585040820	-0.0013741012107723
450.21655297292	-0.0016226584990155
450.24725553764	-0.0018709410158337
450.27795810236	-0.0021189122148480
450.30866066708	-0.0023665357696753
450.33936323180	-0.0026137757743938
450.37006579652	-0.0028605965553442
450.40076836124	-0.0031069627331155
450.43147092596	-0.0033528390870238
450.46217349068	-0.0035981906240394
450.49287605540	-0.0038429823447084
450.52357862012	-0.0040871792140428
450.55428118484	-0.0043307461818225
450.58498374956	-0.0045736480721630
450.61568631428	-0.0048158496738877
450.64638887900	-0.0050573157675685
450.67709144372	-0.0052980111072914
450.70779400844	-0.0055379005623774
450.73849657316	-0.0057769491481489
450.76919913788	-0.0060151221878881
450.79990170260	-0.0062523852236420
450.83060426732	-0.0064887041443600
450.86130683204	-0.0067240450490288
450.89200939676	-0.0069583743317338
450.92271196148	-0.0071916587667365
450.95341452620	-0.0074238652727731
450.98411709092	-0.0076549609860485
451.01481965564	-0.0078849132319598
451.04552222036	-0.0081136894761848
451.07622478508	-0.0083412573005937
451.10692734980	-0.0085675843411311
451.13762991452	-0.0087926383239341
451.16833247924	-0.0090163870144796
451.19903504396	-0.0092387982781084
451.22973760868	-0.0094598400654489
451.26044017340	-0.0096794803684926
451.29114273812	-0.0098976874348397
451.32184530284	-0.010114429661472
451.35254786756	-0.010329675652410
451.38325043228	-0.010543394377755
451.41395299700	-0.010755555178616
451.44465556172	-0.010966127841037
451.47535812644	-0.011175082559007
451.50606069116	-0.011382389974977
451.53676325588	-0.011588021002769
451.56746582060	-0.011791946855855
451.59816838532	-0.011994139017694
451.62887095004	-0.012194569145228
451.65957351476	-0.012393208827573
451.69027607948	-0.012590029822557
451.72097864420	-0.012785003887049
451.75168120892	-0.012978102794785
451.78238377364	-0.013169298488473
451.81308633836	-0.013358562958454
451.84378890308	-0.013545868509754
451.87449146780	-0.013731187831856
451.90519403252	-0.013914494107800
451.93589659724	-0.014095761017921
451.96659916196	-0.014274962647662
451.99730172668	-0.014452073677540
452.02800429140	-0.014627069237662
452.05870685612	-0.014799924775288
452.08940942084	-0.014970616034334
452.12011198556	-0.015139118908894
452.15081455028	-0.015305409433641
452.18151711500	-0.015469463695944
452.21221967972	-0.015631257826068
452.24292224444	-0.015790768087954
452.27362480916	-0.015947970902014
452.30432737388	-0.016102843000796
452.33502993860	-0.016255361436972
452.36573250332	-0.016405503699443
452.39643506804	-0.016553247830039
452.42713763276	-0.016698572318002
452.45784019748	-0.016841456188104
452.48854276220	-0.016981878899228
452.51924532692	-0.017119820246217
452.54994789164	-0.017255260315750
452.58065045636	-0.017388179502173
452.61135302108	-0.017518558379428
452.64205558580	-0.017646377631652
452.67275815052	-0.017771618133510
452.70346071524	-0.017894261045191
452.73416327996	-0.018014287752756
452.76486584468	-0.018131679960138
452.79556840940	-0.018246419866325
452.82627097412	-0.018358490128141
452.85697353884	-0.018467874066347
452.88767610356	-0.018574555431883
452.91837866828	-0.018678518470671
452.94908123300	-0.018779747893517
452.97978379772	-0.018878228671167
453.01048636244	-0.018973946023773
453.04118892716	-0.019066885338150
453.07189149188	-0.019157032272730
453.10259405660	-0.019244372527745
453.13329662132	-0.019328892062832
453.16399918604	-0.019410577148283
453.19470175076	-0.019489414307432
453.22540431548	-0.019565390547444
453.25610688020	-0.019638493526936
453.28680944492	-0.019708711443127
453.31751200964	-0.019776033157370
453.34821457436	-0.019840448157590
453.37891713908	-0.019901946485755
453.40961970380	-0.019960518480112
453.44032226852	-0.020016154989660
453.47102483324	-0.020068847068914
453.50172739796	-0.020118585832768
453.53242996268	-0.020165362618145
453.56313252740	-0.020209168912799
453.59383509212	-0.020249996426661
453.62453765684	-0.020287837118914
453.65524022156	-0.020322683345317
453.68594278628	-0.020354527902522
453.71664535100	-0.020383364186840
453.74734791572	-0.020409186319871
453.77805048044	-0.020431988949934
453.80875304516	-0.020451767385347
453.83945560988	-0.020468517577370
453.87015817460	-0.020482235904854
453.90086073932	-0.020492919214865
453.93156330404	-0.020500564640025
453.96226586876	-0.020505169607398
453.99296843348	-0.020506731650727
454.02367099820	-0.020505248604685
454.05437356292	-0.020500718523941
454.08507612764	-0.020493139725335
454.11577869236	-0.020482510804083
454.14648125708	-0.020468830892777
454.17718382180	-0.020452099625416
454.20788638652	-0.020432317258298
454.23858895124	-0.020409484679698
454.26929151596	-0.020383603357498
454.29999408068	-0.020354675403381
454.33069664540	-0.020322703549823
454.36139921012	-0.020287690989211
454.39210177484	-0.020249641279148
454.42280433956	-0.020208558321544
